Libre wave 85-150 workers=4 glossary=514 entries
FAIL siman_096\siftei-kohen\part-001.txt 1 מ fetch failed
FAIL siman_096\turei-zahav\part-001.txt 4 ג fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 1 נ fetch failed
FAIL siman_096\turei-zahav\part-001.txt 5 _ fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 1 ס fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 2 א fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 2 ב fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 3 א fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 3 ב fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 4 _ fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 5 א fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 5 ב fetch failed
FAIL siman_096\siftei-kohen\part-001.txt 5 ג fetch failed
siman_096 libre-wave DONE (0 blocks)
siman_097 libre-wave DONE (0 blocks)
FAIL siman_098\kaf-hachayim\part-001.txt 1 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 א fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 1 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 1 א fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 1 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ב fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 2 _ fetch failed
FAIL siman_098\baer-heitev\part-001.txt 1 ב fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 2 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 1 ג fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 3 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ג fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 4 _ fetch failed
FAIL siman_098\baer-heitev\part-001.txt 1 ד fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 2 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ד fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 3 _ fetch failed
FAIL siman_098\baer-heitev\part-001.txt 1 ה fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 5 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ה fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 6 _ fetch failed
FAIL siman_098\baer-heitev\part-001.txt 2 א fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 5 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ו fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 5 ג fetch failed
FAIL siman_098\baer-heitev\part-001.txt 2 ב fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 7 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 1 ז fetch failed
FAIL siman_098\beur-hagra\part-001.txt 2 א fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 6 _ fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 8 _ fetch failed
FAIL siman_098\baer-heitev\part-001.txt 2 ג fetch failed
FAIL siman_098\baer-heitev\part-001.txt 2 ד fetch failed
FAIL siman_098\beur-hagra\part-001.txt 2 ב fetch failed
FAIL siman_098\kaf-hachayim\part-001.txt 9 _ fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 8 _ fetch failed
FAIL siman_098\kereti\part-001.txt 1 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 3 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 2 ג fetch failed
FAIL siman_098\beer-hagolah\part-001.txt 9 א fetch failed
FAIL siman_098\beur-hagra\part-001.txt 2 ד fetch failed
FAIL siman_098\baer-heitev\part-001.txt 4 א fetch failed
FAIL siman_098\kereti\part-001.txt 1 ב fetch failed
FAIL siman_098\mateh-yehonatan\part-001.txt 1 _ fetch failed
FAIL siman_098\kereti\part-001.txt 1 ג fetch failed
FAIL siman_098\baer-heitev\part-001.txt 4 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 3 _ fetch failed
FAIL siman_098\nekudot-hakesef\part-001.txt 1 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 4 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 5 א fetch failed
FAIL siman_098\kereti\part-001.txt 1 ד fetch failed
FAIL siman_098\nekudot-hakesef\part-001.txt 2 _ fetch failed
FAIL siman_098\kereti\part-001.txt 1 ה fetch failed
FAIL siman_098\baer-heitev\part-001.txt 5 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 4 ג fetch failed
FAIL siman_098\nekudot-hakesef\part-001.txt 3 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 4 ד fetch failed
FAIL siman_098\baer-heitev\part-001.txt 5 ג fetch failed
FAIL siman_098\kereti\part-001.txt 2 א fetch failed
FAIL siman_098\nekudot-hakesef\part-001.txt 4 _ fetch failed
FAIL siman_098\kereti\part-001.txt 2 ב fetch failed
FAIL siman_098\baer-heitev\part-001.txt 6 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 4 ה fetch failed
FAIL siman_098\nekudot-hakesef\part-001.txt 5 _ fetch failed
FAIL siman_098\kereti\part-001.txt 2 ג fetch failed
FAIL siman_098\beur-hagra\part-001.txt 4 ו fetch failed
FAIL siman_098\peleti\part-001.txt 1 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 8 ב fetch failed
FAIL siman_098\peleti\part-001.txt 1 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 5 א fetch failed
FAIL siman_098\peleti\part-001.txt 2 א fetch failed
FAIL siman_098\baer-heitev\part-001.txt 9 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 5 ב fetch failed
FAIL siman_098\peleti\part-001.txt 2 ב fetch failed
FAIL siman_098\kereti\part-001.txt 4 ב fetch failed
FAIL siman_098\baer-heitev\part-001.txt 9 ג fetch failed
FAIL siman_098\peleti\part-001.txt 2 ג fetch failed
FAIL siman_098\peleti\part-002.txt 9 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 5 ה fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 1 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 5 ו fetch failed
FAIL siman_098\peleti\part-001.txt 4 ב fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 2 _ fetch failed
FAIL siman_098\peleti\part-001.txt 5 _ fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 3 _ fetch failed
FAIL siman_098\peleti\part-001.txt 8 א fetch failed
FAIL siman_098\kereti\part-001.txt 7 _ fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 4 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 א fetch failed
FAIL siman_098\peleti\part-001.txt 8 ב fetch failed
FAIL siman_098\kereti\part-001.txt 8 א fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 5 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ב fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 1 _ fetch failed
FAIL siman_098\kereti\part-001.txt 8 ב fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 6 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ג fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 2 _ fetch failed
FAIL siman_098\kereti\part-001.txt 8 ג fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 7 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ד fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 3 _ fetch failed
FAIL siman_098\kereti\part-001.txt 9 _ fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 8 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ה fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 4 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 1 א fetch failed
FAIL siman_098\pitchei-teshuva\part-001.txt 9 _ fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ו fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 5 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 1 ב fetch failed
FAIL siman_098\turei-zahav\part-001.txt 1 א fetch failed
FAIL siman_098\beur-hagra\part-001.txt 8 ז fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 6 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 1 ג fetch failed
FAIL siman_098\turei-zahav\part-001.txt 1 ב fetch failed
FAIL siman_098\beur-hagra\part-001.txt 9 א fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 7 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 1 ד fetch failed
FAIL siman_098\turei-zahav\part-001.txt 2 א fetch failed
FAIL siman_098\beur-hagra\part-001.txt 9 ג fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 8 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 1 ה fetch failed
FAIL siman_098\turei-zahav\part-001.txt 2 ב fetch failed
FAIL siman_098\yad-avraham\part-001.txt 1 _ fetch failed
FAIL siman_098\rabbi-akiva-eiger-yd\part-001.txt 9 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 2 א fetch failed
FAIL siman_098\turei-zahav\part-001.txt 2 ג fetch failed
FAIL siman_098\yad-avraham\part-001.txt 2 _ fetch failed
FAIL siman_098\yad-ephraim\part-001.txt 1 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 2 ב fetch failed
FAIL siman_098\turei-zahav\part-001.txt 3 _ fetch failed
FAIL siman_098\yad-avraham\part-001.txt 3 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 2 ג fetch failed
FAIL siman_098\turei-zahav\part-001.txt 4 _ fetch failed
FAIL siman_098\yad-avraham\part-001.txt 4 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 3 _ fetch failed
FAIL siman_098\turei-zahav\part-001.txt 5 _ fetch failed
FAIL siman_098\yad-avraham\part-001.txt 5 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 א fetch failed
FAIL siman_098\turei-zahav\part-001.txt 6 _ fetch failed
FAIL siman_098\yad-avraham\part-001.txt 6 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ב fetch failed
FAIL siman_098\turei-zahav\part-001.txt 7 _ fetch failed
FAIL siman_098\yad-avraham\part-001.txt 7 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ג fetch failed
FAIL siman_098\turei-zahav\part-001.txt 8 א fetch failed
FAIL siman_098\yad-avraham\part-001.txt 8 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ד fetch failed
FAIL siman_098\turei-zahav\part-001.txt 8 ב fetch failed
FAIL siman_098\yad-avraham\part-001.txt 9 _ fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ה fetch failed
FAIL siman_098\turei-zahav\part-001.txt 9 א fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ו fetch failed
FAIL siman_098\turei-zahav\part-001.txt 9 ב fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 4 ז fetch failed
FAIL siman_098\turei-zahav\part-001.txt 9 ג fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 5 א fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 5 ב fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 5 ג fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 8 ד fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 8 ה fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 8 ז fetch failed
FAIL siman_098\siftei-kohen\part-001.txt 8 ח fetch failed
siman_098 libre-wave DONE (31 blocks)
FAIL siman_099\beur-hagra\part-001.txt 1 א fetch failed
FAIL siman_099\kaf-hachayim\part-001.txt 1 _ fetch failed
FAIL siman_099\kaf-hachayim\part-001.txt 2 _ fetch failed
FAIL siman_099\baer-heitev\part-001.txt 1 ג fetch failed
FAIL siman_099\beur-hagra\part-001.txt 1 ג fetch failed
FAIL siman_099\baer-heitev\part-001.txt 3 _ fetch failed
FAIL siman_099\kaf-hachayim\part-001.txt 4 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 2 _ fetch failed
FAIL siman_099\baer-heitev\part-001.txt 4 א fetch failed
FAIL siman_099\beur-hagra\part-001.txt 4 _ fetch failed
FAIL siman_099\kaf-hachayim\part-001.txt 6 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 5 א fetch failed
FAIL siman_099\baer-heitev\part-001.txt 5 א fetch failed
FAIL siman_099\kaf-hachayim\part-001.txt 7 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 5 ב fetch failed
FAIL siman_099\baer-heitev\part-001.txt 5 ב fetch failed
FAIL siman_099\baer-heitev\part-001.txt 5 ג fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 1 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 5 ד fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 2 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 5 ה fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 3 _ fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 4 _ fetch failed
FAIL siman_099\baer-heitev\part-001.txt 5 ו fetch failed
FAIL siman_099\beur-hagra\part-001.txt 5 ז fetch failed
FAIL siman_099\baer-heitev\part-001.txt 6 א fetch failed
FAIL siman_099\beur-hagra\part-001.txt 6 א fetch failed
FAIL siman_099\baer-heitev\part-001.txt 6 ב fetch failed
FAIL siman_099\beur-hagra\part-001.txt 6 ב fetch failed
FAIL siman_099\baer-heitev\part-001.txt 6 ג fetch failed
FAIL siman_099\beur-hagra\part-001.txt 6 ג fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 5 _ fetch failed
FAIL siman_099\kereti\part-001.txt 5 ב fetch failed
FAIL siman_099\baer-heitev\part-001.txt 6 ד fetch failed
FAIL siman_099\beur-hagra\part-001.txt 6 ד fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 6 _ fetch failed
FAIL siman_099\baer-heitev\part-001.txt 7 _ fetch failed
FAIL siman_099\beur-hagra\part-001.txt 7 א fetch failed
FAIL siman_099\mateh-yehonatan\part-001.txt 7 _ fetch failed
FAIL siman_099\kereti\part-001.txt 5 ד fetch failed
FAIL siman_099\beur-hagra\part-001.txt 7 ב fetch failed
FAIL siman_099\peleti\part-001.txt 1 א fetch failed
FAIL siman_099\nekudot-hakesef\part-001.txt 2 _ fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 1 _ fetch failed
FAIL siman_099\peleti\part-001.txt 1 ב fetch failed
FAIL siman_099\nekudot-hakesef\part-001.txt 3 _ fetch failed
FAIL siman_099\kereti\part-001.txt 6 ב fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 2 _ fetch failed
FAIL siman_099\peleti\part-001.txt 4 _ fetch failed
FAIL siman_099\kereti\part-001.txt 6 ג fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 3 _ fetch failed
FAIL siman_099\peleti\part-001.txt 5 א fetch failed
FAIL siman_099\nekudot-hakesef\part-001.txt 5 _ fetch failed
FAIL siman_099\kereti\part-001.txt 6 ד fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 4 _ fetch failed
FAIL siman_099\peleti\part-001.txt 5 ב fetch failed
FAIL siman_099\nekudot-hakesef\part-001.txt 6 _ fetch failed
FAIL siman_099\rabbi-akiva-eiger-yd\part-001.txt 1 _ fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 5 _ fetch failed
FAIL siman_099\peleti\part-001.txt 5 ג fetch failed
FAIL siman_099\pitchei-teshuva\part-001.txt 6 _ fetch failed
FAIL siman_099\rabbi-akiva-eiger-yd\part-001.txt 4 _ fetch failed
FAIL siman_099\peleti\part-001.txt 5 ה fetch failed
FAIL siman_099\turei-zahav\part-001.txt 1 א fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 3 א fetch failed
FAIL siman_099\rabbi-akiva-eiger-yd\part-001.txt 5 _ fetch failed
FAIL siman_099\turei-zahav\part-001.txt 1 ב fetch failed
FAIL siman_099\peleti\part-001.txt 5 ו fetch failed
FAIL siman_099\turei-zahav\part-001.txt 4 ב fetch failed
FAIL siman_099\yad-avraham\part-001.txt 1 _ fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 5 א fetch failed
FAIL siman_099\turei-zahav\part-001.txt 4 ג fetch failed
FAIL siman_099\yad-avraham\part-001.txt 2 _ fetch failed
FAIL siman_099\peleti\part-001.txt 6 א fetch failed
FAIL siman_099\yad-avraham\part-001.txt 3 _ fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 5 ג fetch failed
FAIL siman_099\peleti\part-001.txt 6 ב fetch failed
FAIL siman_099\turei-zahav\part-001.txt 5 א fetch failed
FAIL siman_099\yad-avraham\part-001.txt 4 _ fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 5 ד fetch failed
FAIL siman_099\peleti\part-001.txt 6 ג fetch failed
FAIL siman_099\turei-zahav\part-001.txt 5 ב fetch failed
FAIL siman_099\yad-avraham\part-001.txt 5 _ fetch failed
FAIL siman_099\yad-avraham\part-001.txt 6 _ fetch failed
FAIL siman_099\yad-avraham\part-001.txt 7 _ fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 5 ט fetch failed
FAIL siman_099\turei-zahav\part-001.txt 7 _ fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 6 ד fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 6 ה fetch failed
FAIL siman_099\siftei-kohen\part-001.txt 6 ו fetch failed
siman_099 libre-wave DONE (68 blocks)
siman_100 libre-wave DONE (0 blocks)
siman_101 libre-wave DONE (0 blocks)
siman_102 libre-wave DONE (0 blocks)
siman_103 libre-wave DONE (0 blocks)
siman_104 libre-wave DONE (0 blocks)
siman_105 libre-wave DONE (0 blocks)
siman_106 libre-wave DONE (0 blocks)
siman_107 libre-wave DONE (0 blocks)
FAIL siman_108\mateh-yehonatan\part-001.txt 1 _ fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 1 _ fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 א fetch failed
FAIL siman_108\kereti\part-001.txt 1 א fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 2 _ fetch failed
FAIL siman_108\kereti\part-001.txt 1 ב fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 ג fetch failed
FAIL siman_108\mateh-yehonatan\part-001.txt 2 _ fetch failed
FAIL siman_108\kereti\part-001.txt 1 ג fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 3 _ fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 ד fetch failed
FAIL siman_108\mateh-yehonatan\part-001.txt 3 _ fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 4 _ fetch failed
FAIL siman_108\kereti\part-001.txt 1 ד fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 ה fetch failed
FAIL siman_108\mateh-yehonatan\part-001.txt 4 _ fetch failed
FAIL siman_108\kereti\part-001.txt 1 ה fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 5 _ fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 ו fetch failed
FAIL siman_108\mateh-yehonatan\part-001.txt 5 _ fetch failed
FAIL siman_108\kaf-hachayim\part-001.txt 6 _ fetch failed
FAIL siman_108\kereti\part-001.txt 1 ו fetch failed
FAIL siman_108\beur-hagra\part-001.txt 1 ז fetch failed
